TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,NOTAS_OBSERVACION
Ciudad Autónoma de Melilla,ES64,2023,2023,Hombres,M,Enseñanza Superior,ENSENIANZA_SUPERIOR,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Ciudad Autónoma de Melilla,ES64,2023,2023,Mujeres,F,Enseñanza Superior,ENSENIANZA_SUPERIOR,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Ciudad Autónoma de Melilla,ES64,2023,2023,Total,_T,Enseñanza Superior,ENSENIANZA_SUPERIOR,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Ciudad Autónoma de Melilla,ES64,2023,2023,Hombres,M,Enseñanza Superior,ENSENIANZA_SUPERIOR,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Ciudad Autónoma de Melilla,ES64,2023,2023,Mujeres,F,Enseñanza Superior,ENSENIANZA_SUPERIOR,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
España,ES,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,116465.1,,,,
España,ES,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,80249.8,,,,
España,ES,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,36215.3,,,,
España,ES,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,60374.3,,,,
España,ES,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,41297.3,,,,
España,ES,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,19077.0,,,,
España,ES,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,125529.2,,,,
España,ES,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,85899.6,,,,
España,ES,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,39629.6,,,,
España,ES,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,64911.9,,,,
España,ES,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,44794.6,,,,
España,ES,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,20117.3,,,,
España,ES,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,134793.1,,,,
España,ES,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,91845.7,,,,
España,ES,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,42947.4,,,,
España,ES,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,71234.5,,,,
España,ES,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,48986.5,,,,
España,ES,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,22248,,,,
Canarias,ES70,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,965.9,,,,
Canarias,ES70,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,661.9,,,,
Canarias,ES70,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,304.0,,,,
Canarias,ES70,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,611.2,,,,
Canarias,ES70,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,415.7,,,,
Canarias,ES70,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,195.5,,,,
Canarias,ES70,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1205.2,,,,
Canarias,ES70,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,849.2,,,,
Canarias,ES70,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,356,,,,
Canarias,ES70,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,647.3,,,,
Canarias,ES70,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,460.8,,,,
Canarias,ES70,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,186.5,,,,
Canarias,ES70,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1446.6,,,,
Canarias,ES70,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1015.1,,,,
Canarias,ES70,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,431.5,,,,
Canarias,ES70,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,762.7,,,,
Canarias,ES70,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,554.9,,,,
Canarias,ES70,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,207.8,,,,
Galicia,ES11,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5016.0,,,,
Galicia,ES11,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3626.2,,,,
Galicia,ES11,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1389.8,,,,
Galicia,ES11,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3094.6,,,,
Galicia,ES11,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2218.2,,,,
Galicia,ES11,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,876.4,,,,
Galicia,ES11,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5720.6,,,,
Galicia,ES11,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4159.4,,,,
Galicia,ES11,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1561.2,,,,
Galicia,ES11,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3477.3,,,,
Galicia,ES11,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2489.4,,,,
Galicia,ES11,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,987.9,,,,
Galicia,ES11,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6618.8,,,,
Galicia,ES11,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4774.4,,,,
Galicia,ES11,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1844.4,,,,
Galicia,ES11,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4221.2,,,,
Galicia,ES11,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3048.8,,,,
Galicia,ES11,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1172.4,,,,
Principado de Asturias,ES12,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1567.4,,,,
Principado de Asturias,ES12,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1073.5,,,,
Principado de Asturias,ES12,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,493.9,,,,
Principado de Asturias,ES12,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,994.0,,,,
Principado de Asturias,ES12,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,690.3,,,,
Principado de Asturias,ES12,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,303.7,,,,
Principado de Asturias,ES12,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1613.9,,,,
Principado de Asturias,ES12,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1093.5,,,,
Principado de Asturias,ES12,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,520.4,,,,
Principado de Asturias,ES12,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,896.4,,,,
Principado de Asturias,ES12,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,612.9,,,,
Principado de Asturias,ES12,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,283.5,,,,
Principado de Asturias,ES12,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1937.5,,,,
Principado de Asturias,ES12,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1331.6,,,,
Principado de Asturias,ES12,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,605.9,,,,
Principado de Asturias,ES12,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1116.9,,,,
Principado de Asturias,ES12,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,752.4,,,,
Principado de Asturias,ES12,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,364.5,,,,
Cantabria,ES13,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,854.9,,,,
Cantabria,ES13,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,626.5,,,,
Cantabria,ES13,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,228.4,,,,
Cantabria,ES13,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,419.1,,,,
Cantabria,ES13,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,303.6,,,,
Cantabria,ES13,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,115.5,,,,
Cantabria,ES13,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,833.7,,,,
Cantabria,ES13,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,600.1,,,,
Cantabria,ES13,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,233.6,,,,
Cantabria,ES13,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,419,,,,
Cantabria,ES13,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,288.6,,,,
Cantabria,ES13,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,130.4,,,,
Cantabria,ES13,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,864.4,,,,
Cantabria,ES13,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,639.4,,,,
Cantabria,ES13,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,225,,,,
Cantabria,ES13,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,449.5,,,,
Cantabria,ES13,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,315.5,,,,
Cantabria,ES13,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,134,,,,
País Vasco,ES21,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,15258.9,,,,
País Vasco,ES21,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10581.6,,,,
País Vasco,ES21,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4677.3,,,,
País Vasco,ES21,2021,2021,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,9564.5,,,,
País Vasco,ES21,2021,2021,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6547.3,,,,
País Vasco,ES21,2021,2021,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3017.2,,,,
País Vasco,ES21,2022,2022,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,15671.4,,,,
País Vasco,ES21,2022,2022,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10845.7,,,,
País Vasco,ES21,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4825.7,,,,
País Vasco,ES21,2022,2022,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,9741.7,,,,
País Vasco,ES21,2022,2022,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6716,,,,
País Vasco,ES21,2022,2022,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3025.7,,,,
País Vasco,ES21,2023,2023,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,17016.1,,,,
País Vasco,ES21,2023,2023,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11758.3,,,,
País Vasco,ES21,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5257.8,,,,
País Vasco,ES21,2023,2023,Total,_T,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,10827.2,,,,
País Vasco,ES21,2023,2023,Hombres,M,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7427.8,,,,
País Vasco,ES21,2023,2023,Mujeres,F,Empresas,EMPRESAS,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3399.4,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Total,_T,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2968.3,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Hombres,M,Empresas,EMPRESAS,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2088.8,,,,
